article_id,published_et,market_date,primary_ticker,more_tickers,category,vix,sp500_mae_10d_pct,nasdaq_mae_10d_pct,title
16905,2026-03-11 17:00,2026-03-11,GOOG,GOOGL,real news,24.23,0.571,0.808,"GFiber and Stonepeak's Astound to combine, creating a leading independent broadband provider"
17077,2026-03-16 07:33,2026-03-16,META,NBIS|NVDA,real news,23.51,0.772,0.954,Nebius Secures Massive Meta AI Contract Worth Up To $27 Billion - Nebius Group (NASDAQ:NBIS)
17088,2026-03-16 09:30,2026-03-16,MU,SMCI,real news,23.51,0.772,0.954,Micron Capacity Bet Reflects Rising AI Memory Demand
17089,2026-03-16 10:00,2026-03-16,NOK,,real news,23.51,0.772,0.954,"Nokia brings PON-based out-of-band management to data centers to save space, power and cost"
17099,2026-03-16 11:16,2026-03-16,AMD,CLS,real news,23.51,0.772,0.954,Celestica-AMD Partner For AI Rack-Scale Platform Deal - Celestica (NYSE:CLS)
17107,2026-03-16 11:31,2026-03-16,S,,real news,23.51,0.772,0.954,SentinelOne Expanded Cybersecurity Partnership With Cloudflare - SentinelOne (NYSE:S)
17108,2026-03-16 12:33,2026-03-16,META,MSFT|NBIS|NVDA,real news,23.51,0.772,0.954,Nebius Has $46 Billion In Deals And A $28 Billion Market Cap - Nebius Group (NASDAQ:NBIS)
17109,2026-03-16 13:33,2026-03-16,META,NBIS|NVDA|AMD,real news,23.51,0.772,0.954,Nebius’ $27 Billion Meta Deal Rewrites Its Revenue Outlook | Investing.com
17105,2026-03-16 14:30,2026-03-16,NVDA,,real news,23.51,0.772,0.954,NVIDIA DLSS 5 Delivers AI-Powered Breakthrough in Visual Fidelity for Games
17124,2026-03-16 19:12,2026-03-16,ADBE,AMZN|META|MSFT|NVDA,real news,23.51,0.772,0.954,Nvidia Highlights $1 Trillion Opportunity: Jensen Huang Puts 13-Digit Figure In Reach - NVIDIA (NASDAQ:NV
17126,2026-03-16 19:15,2026-03-16,NVDA,,real news,23.51,0.772,0.954,EXL advances EXLerate.ai agentic AI platform to support enterprise-scale adoption with NVIDIA technologies
17129,2026-03-16 20:51,2026-03-16,NVDA,TER,real news,23.51,0.772,0.954,"Skild AI Expands Generalized Robot Intelligence Across Industries With ABB Robotics, Universal Robots, and NVIDIA"
17131,2026-03-17 02:00,2026-03-17,NVDA,,real news,22.37,0.71,0.899,Tecan to create Data-Driven Labs with NVIDIA
17134,2026-03-17 03:00,2026-03-17,NVDA,STM,real news,22.37,0.71,0.899,STMicroelectronics expands 800 VDC AI datacenter power conversion portfolio with new 12V and 6V architectures in collaboration with NVIDIA
17138,2026-03-17 05:03,2026-03-17,GOOG,GOOGL,real news,22.37,0.71,0.899,Crypto Prediction Platform Polymarket Blocked In Argentina For Facilitating Unauthorized Betting: Report
17143,2026-03-17 05:26,2026-03-17,NOK,NVDA,real news,22.37,0.71,0.899,"Nvidia, T-Mobile Power Next Wave Of Smart Cities With Edge AI - Nokia (NYSE:NOK), NVIDIA (NASDAQ:NVDA)"
17146,2026-03-17 06:00,2026-03-17,AMZN,,real news,22.37,0.71,0.899,Lulus Expands Digital Wholesale Footprint With Amazon Storefront and New Partnership With Victoria’s Secret
17148,2026-03-17 06:02,2026-03-17,MU,NVDA,real news,22.37,0.71,0.899,Samsung Stock Jumps As Nvidia CEO Jensen Huang Confirms New AI Chip Production Deal - Apple (NASDAQ:AAPL)
17154,2026-03-17 07:08,2026-03-17,CRWD,NVDA,real news,22.37,0.71,0.899,CrowdStrike Expands AI MDR Collaboration With NVIDIA - CrowdStrike Holdings (NASDAQ:CRWD)
17157,2026-03-17 07:40,2026-03-17,NVDA,,real news,22.37,0.71,0.899,"NVIDIA Meets Healthcare - Roche To Build Massive AI Factory With NVIDIA To Speed Up Diagnostics, Therapie"
17164,2026-03-17 10:37,2026-03-17,IBM,NVDA,real news,22.37,0.71,0.899,IBM Partners To Scale Enterprise AI With NVIDIA - IBM (NYSE:IBM)
17161,2026-03-17 10:55,2026-03-17,MSFT,ORCL,real news,22.37,0.71,0.899,Pipefy Accelerates 2026 U.S. Presence: Rodrigo Paiva Joins as VP of Sales
17165,2026-03-17 11:05,2026-03-17,DELL,NVDA,real news,22.37,0.71,0.899,Penguin Solutions Selected by Deepgram to Enable Deployment of Optimized AI Inference Infrastructure for
17186,2026-03-17 19:09,2026-03-17,MSFT,,real news,22.37,0.71,0.899,MediaTek Develops Active Optical Cable Technology with Microsoft Research to Deliver Significant Improvem
17241,2026-03-19 02:00,2026-03-19,NOK,,real news,24.06,0.748,0.918,Nokia and Turkcell transform fixed network operations in Türkiye with proactive AI intelligence
17255,2026-03-19 06:56,2026-03-19,NVDA,,real news,24.06,0.748,0.918,"Qnity Taps NVIDIA To Optimize Semiconductor Performance - Invesco S&P Spin-Off ETF (ARCA:CSD), NVIDIA (NA"
17258,2026-03-19 08:40,2026-03-19,PLTR,,real news,24.06,0.748,0.918,Can AI Make Home Loans Cheaper? Palantir Thinks So - Palantir Technologies (NASDAQ:PLTR)
17288,2026-03-19 13:39,2026-03-19,EQIX,,real news,24.06,0.748,0.918,"Land & Buildings Initiates Significant Position in Centerspace, a Midwest-Focused Apartment REIT | The Motley Fool"
17297,2026-03-19 19:53,2026-03-19,GEV,,real news,24.06,0.748,0.918,Maxim Power Corp. Announces 2025 Fourth Quarter Financial and Operating Results
18493,2026-04-16 01:55,2026-04-16,GEV,,real news,17.94,0.703,0.994,"Virtualware to Double Down on North America, now 40% of 2025 Revenue"
18494,2026-04-16 02:01,2026-04-16,NOK,,real news,17.94,0.703,0.994,Nokia and Cinia partner to secure Finland’s critical infrastructure with advanced DDoS protection
18495,2026-04-16 03:09,2026-04-16,AMZN,GOOG|GOOGL,real news,17.94,0.703,0.994,Kleene.ai Launches KAI Assistant — A Native AI Interface for Its Data and Analytics Platform
18499,2026-04-16 06:00,2026-04-16,AMZN,GOOG|GOOGL|MSFT|ADBE,real news,17.94,0.703,0.994,SnapLogic Announces AI Gateway and Trusted Agent Identity to Power the Era of Digital Labor
18505,2026-04-16 08:18,2026-04-16,GOOG,GOOGL,real news,17.94,0.703,0.994,Alphabet’s $122 Billion SpaceX Bombshell Just Surfaced In A Routine Alaska Filing - Alphabet (NASDAQ:GOOG
18539,2026-04-16 17:08,2026-04-16,GOOG,GOOGL|CDNS,real news,17.94,0.703,0.994,Alphabet DeepMind Upgrade Adds New Angle to Automation Capex Outlook
19072,2026-04-28 18:00,2026-04-28,SIMO,,real news,17.83,0.593,0.958,"Silicon Motion Announces Results for the Quarterly Period Ended March 31, 2026"
19102,2026-04-29 09:12,2026-04-29,DELL,NVDA|ORCL|PLTR,real news,18.81,0.516,0.803,What's Going On With Nvidia Stock Today? - NVIDIA (NASDAQ:NVDA)
19104,2026-04-29 11:33,2026-04-29,NVDA,,real news,18.81,0.516,0.803,"Gorilla Technology To Deploy 20,736 GPUs In India By 2026 - Gorilla Tech Gr (NASDAQ:GRRR)"
19123,2026-04-29 16:23,2026-04-29,GOOG,GOOGL,real news,18.81,0.516,0.803,"Alphabet Stock Climbs After Q1 EPS Blows Past Estimates: Details - Alphabet (NASDAQ:GOOG), Alphabet (NASD"
19126,2026-04-29 16:28,2026-04-29,PLTR,STX,real news,18.81,0.516,0.803,Ford Stock Drives Higher As Q1 Tops Estimates: What To Know - Ford Motor (NYSE:F)
19130,2026-04-30 01:00,2026-04-30,GOOG,GOOGL,real news,16.89,0.591,0.855,Q1 2026 revenues
19135,2026-04-30 03:28,2026-04-30,GOOG,GOOGL|META,real news,16.89,0.591,0.855,"Elon Musk Can Only Be Fired By Himself At SpaceX, Filing Shows Ahead Of IPO - Alphabet (NASDAQ:GOOG), Alp"
19139,2026-04-30 04:44,2026-04-30,GOOG,GOOGL,real news,16.89,0.591,0.855,"Google 'Proudly' Defends Pentagon AI Ties Amid Internal Backlash: Report - Alphabet (NASDAQ:GOOG), Alphab"
19148,2026-04-30 06:30,2026-04-30,NOK,,real news,16.89,0.591,0.855,Inseego to acquire Nokia's Fixed Wireless Access business to create a global wireless broadband leader -
19154,2026-04-30 08:02,2026-04-30,AMZN,META|CBRS,real news,16.89,0.591,0.855,Amazon's AWS Bets Big On Agentic AI To Reinvent Software— CEO Matt Garman Says 'Everything Is Going To Be
19175,2026-04-30 12:49,2026-04-30,PWR,,real news,16.89,0.591,0.855,Quanta Services Shares Rally On Record Infrastructure Demand - Quanta Services (NYSE:PWR)
19192,2026-04-30 16:28,2026-04-30,WDC,,real news,16.89,0.591,0.855,Western Digital Stock Slips Even As Q3 Beats Expectations - Western Digital (NASDAQ:WDC)
19247,2026-05-02 00:36,2026-05-01,AMZN,META|NVDA,real news,16.99,0.498,0.793,Meta Buys Robotics Startup Assured Robot Intelligence To Power Humanoid Push As $5 Trillion Market Race H
19248,2026-05-02 00:59,2026-05-01,NVDA,,real news,16.99,0.498,0.793,Nvidia's China Exposure Back In Focus As Senator Coons Probes H200 Export Claims - NVIDIA (NASDAQ:NVDA)
19296,2026-05-03 20:00,2026-05-01,AMAT,,real news,16.99,0.498,0.793,Applied Materials Broadens Advanced Packaging Portfolio with Acquisition of NEXX
19306,2026-05-04 05:29,2026-05-04,AMAT,,real news,18.29,0.514,0.785,What's Going On With Applied Materials Stock Monday? - Applied Materials (NASDAQ:AMAT)
19309,2026-05-04 06:23,2026-05-04,AMZN,,real news,18.29,0.514,0.785,"Why Is eBay Stock Soaring Monday? - eBay (NASDAQ:EBAY), GameStop (NYSE:GME)"
19313,2026-05-04 08:00,2026-05-04,NVTS,,real news,18.29,0.514,0.785,Navitas Semiconductor Appoints Davin Lee as Independent Director to its Board
19331,2026-05-04 11:29,2026-05-04,PLTR,,real news,18.29,0.514,0.785,AI Defense Spending Surge Puts a Premium on Proprietary Vision Tech -- and One Nasdaq Player Just Filed a
19344,2026-05-04 13:28,2026-05-04,HUBB,,real news,18.29,0.514,0.785,What's Going On With Hubbell Stock Monday? - Hubbell (NYSE:HUBB)
19350,2026-05-04 13:44,2026-05-04,AMD,NVDA|SMCI,real news,18.29,0.514,0.785,Nvidia's Forbidden Fruit: China Buyers Pay $1 Million Per Server - NVIDIA (NASDAQ:NVDA)
19360,2026-05-04 16:35,2026-05-04,ON,,real news,18.29,0.514,0.785,"On Semiconductor Beats Q1 Earnings, Revenue Estimates — Stock Slides - ON Semiconductor (NASDAQ:ON)"
19368,2026-05-05 01:35,2026-05-05,AMZN,GOOG|GOOGL|MSFT|ORCL,real news,17.38,0.529,0.829,Datalec Precision Installations Expands Middle East Footprint With New Saudi Arabia Entity
19369,2026-05-05 04:00,2026-05-05,AMD,ARM|DELL|HPE|IBM|INTC|NVDA|ORCL,real news,17.38,0.529,0.829,"SPEC Releases the SPEC CPU 2026 Benchmark Suites to Address the Latest Advances in CPU, Memory, and Compiler Technology"
19371,2026-05-05 04:42,2026-05-05,INTC,TSM,real news,17.38,0.529,0.829,"Apple Eyes US Chip Production With Intel, Samsung To Reduce TSMC Reliance: Report - Apple (NASDAQ:AAPL),"
19370,2026-05-05 05:01,2026-05-05,AMZN,AVGO|GOOG|GOOGL|META|MSFT|NVDA,real news,17.38,0.529,0.829,"Roundhill Files for 'Magnificent Seven Plus' ETF With AI, Space Twist - Roundhill Magnificent Seven ETF ("
19378,2026-05-05 07:01,2026-05-05,IREN,NVDA,real news,17.38,0.529,0.829,IREN Announces Acquisition of Mirantis to Strengthen AI Cloud Delivery Capabilities - IREN (NASDAQ:IREN)
19387,2026-05-05 09:00,2026-05-05,AMD,ANET|AVGO|CRWD|INTC|NVDA,real news,17.38,0.529,0.829,"Broadcom Announces VMware Cloud Foundation 9.1, Enabling Secure and Cost-Effective Infrastructure for Production AI"
19385,2026-05-05 09:05,2026-05-05,SOUN,,real news,17.38,0.529,0.829,SoundHound AI Launches Self-Learning Agentic AI Platform OASYS - SoundHound AI (NASDAQ:SOUN)
19416,2026-05-05 13:45,2026-05-05,CLS,NVDA,real news,17.38,0.529,0.829,Canadian General Investments: Investment Update - Unaudited
19420,2026-05-05 13:45,2026-05-05,AMD,AVGO|INTC|NVDA,real news,17.38,0.529,0.829,Broadcom Introduces Unified AI Cloud Infrastructure Solution - Broadcom (NASDAQ:AVGO)
19419,2026-05-05 13:51,2026-05-05,MSFT,,real news,17.38,0.529,0.829,Sana Commerce nomme Brian Plackis Cheng au poste de PDG
19432,2026-05-05 16:37,2026-05-05,SMCI,,real news,17.38,0.529,0.829,"Super Micro Stock Spikes After Q3 Earnings Beat, Strong Q4 Guidance - Super Micro Computer (NASDAQ:SMCI)"
19431,2026-05-05 17:00,2026-05-05,AMZN,,real news,17.38,0.529,0.829,Cerence AI Files Complaint with the International Trade Commission Against Amazon
19449,2026-05-06 05:44,2026-05-06,GOOG,GOOGL|NVDA,real news,17.39,0.567,0.868,Google Tests New AI Agent To Take On OpenClaw With Advanced Task Automation: Report - Alphabet (NASDAQ:GO
19447,2026-05-06 07:06,2026-05-06,ASML,NVDA,real news,17.39,0.567,0.868,ASML CEO Says Jensen Huang 'Totally Right' On Exporting Products With An Eight-Generation Gap— Denies Top
19452,2026-05-06 07:46,2026-05-06,ANET,,real news,17.39,0.567,0.868,Arista Lifts AI Revenue Target To $3.5 Billion After Q1 Beat - Arista Networks (NYSE:ANET)
19455,2026-05-06 07:55,2026-05-06,DELL,NVDA,real news,17.39,0.567,0.868,TotalEnergies Pens AI Supercomputer Deal With Nvidia & Dell - TotalEnergies (NYSE:TTE)
19454,2026-05-06 08:00,2026-05-06,APLD,SMCI,real news,17.39,0.567,0.868,ChronoScale Appoints Cenly Chen as Chief Executive Officer to Lead Next Phase of AI Compute Growth
19524,2026-05-07 11:42,2026-05-07,AMZN,,real news,17.08,0.559,0.792,CMS To Offer Wegovy To Eligible Medicare Patients At $50 Monthly Copay Starting July 2026 - Novo Nordisk
19523,2026-05-07 12:16,2026-05-07,AMZN,META|SMCI,real news,17.08,0.559,0.792,Coinbase Valuation Depends on Lower Costs as Trading Volumes Fall
19532,2026-05-07 13:30,2026-05-07,GFS,,real news,17.08,0.559,0.792,GlobalFoundries Outlines Long-Term Growth Roadmap and Announces First-Ever Dividend at 2026 Investor Day
19543,2026-05-07 16:15,2026-05-07,KLAC,,real news,17.08,0.559,0.792,KLA Corporation Announces Ten-to-One Stock Split and Quarterly Cash Dividend Payment - KLA (NASDAQ:KLAC)
19544,2026-05-07 16:38,2026-05-07,IREN,,real news,17.08,0.559,0.792,IREN Expands AI Cloud Platform to Europe with Acquisition of Nostrum Group - IREN (NASDAQ:IREN)
19539,2026-05-07 18:35,2026-05-07,IREN,NVDA,real news,17.08,0.559,0.792,IREN Secures $3.4bn AI Cloud Contract with NVIDIA
19560,2026-05-08 09:00,2026-05-08,AVGO,ORCL|NBIS,real news,17.19,0.564,0.8,"CloudBolt Advances Its Cloud Management Platform With AI-Ready Control, Finer-Grained Governance, and Expanded Support for VMware Alternatives"
19576,2026-05-08 14:10,2026-05-08,META,HUBB,real news,17.19,0.564,0.8,"Deal Dispatch: J.M. Smucker Considers Strategic Review, Meta Buys Assured Robot Intelligence, Buzzfeed On"
19638,2026-05-10 08:00,2026-05-08,ADBE,AMD|ARM|AVGO|DDOG|GOOG|GOOGL|META|MSFT|NVDA|SMCI|TSM,real news,17.19,0.564,0.8,"Consumer Tech News (May 4- 8): Big Tech Gain On AI Momentum, Pentagon Awards $500M AI Contract & More - A"
19659,2026-05-11 08:00,2026-05-11,GOOG,GOOGL,real news,18.38,0.569,0.79,"SEON Appoints Sagnik Nandy, CTO of Docusign, to Board of Directors"
19668,2026-05-11 10:35,2026-05-11,AMD,AVGO|NVDA|CBRS,real news,18.38,0.569,0.79,"Nvidia, AMD, Broadcom And Now Cerebras: AI Chip Trade Gets A New Name - Advanced Micro Devices (NASDAQ:AM"
19675,2026-05-11 12:12,2026-05-11,NVDA,TSM|CBRS|AMD|SMCI,real news,18.38,0.569,0.79,Cerebras’ $48 Billion IPO Tests the Market’s Inference Bet
19695,2026-05-12 03:03,2026-05-12,AMZN,GOOG|GOOGL|MSFT,real news,17.99,0.536,0.771,OpenAI's IPO Dream Gets Massive Boost As Microsoft Reportedly Agrees To $38 Billion Revenue Cap— Nadella
19696,2026-05-12 05:26,2026-05-12,META,,real news,17.99,0.536,0.771,"Meta Faces Fresh Controversy Over Facebook Scam Ads Exploiting Elderly Americans With Fake Trump, Oprah V"
19713,2026-05-12 08:37,2026-05-12,AMZN,,real news,17.99,0.536,0.771,Amazon Takes On Walmart And Target With Aggressive 30-Minute Delivery Service: Which US Cities Qualify? -
19715,2026-05-12 09:00,2026-05-12,AMZN,MSFT,real news,17.99,0.536,0.771,"Vapi raises $50M Series B as it reaches 1 billion calls, powering the next generation of enterprise voice AI"
19731,2026-05-12 12:23,2026-05-12,ORCL,,real news,17.99,0.536,0.771,Oracle Expands Samsung Partnership To Boost Java Security - Oracle (NYSE:ORCL)
19750,2026-05-12 16:09,2026-05-12,PLTR,,real news,17.99,0.536,0.771,"Palantir, Trump And Ukraine: Zelenskyy Signals Deeper Defense Tech Ties - Palantir Technologies (NASDAQ:P"
19756,2026-05-13 03:17,2026-05-13,MSFT,,real news,17.87,0.59,0.887,"Inside Sam Altman's Dramatic Court Testimony: 'Complicated' Elon Musk Feelings, 'Hair-Raising' Tesla Talk"
19773,2026-05-13 10:00,2026-05-13,NVDA,CBRS|AMD,real news,17.87,0.59,0.887,TSG Venture 50 Reaches Its First IPO with Cerebras Systems Listing
19780,2026-05-13 11:17,2026-05-13,AMD,COHR|MRVL|MU|NVDA|AMZN,real news,17.87,0.59,0.887,Micron Got A New $950 Price Tag: BofA Raises 4 Other AI Chip Stocks - Micron Technology (NASDAQ:MU)
19785,2026-05-13 12:54,2026-05-13,LNVGY,NVDA|QCOM,real news,17.87,0.59,0.887,"WeRide Q1 Revenue Jumps 58% As Global Robotaxi Fleet Hits 1,300 - WeRide (NASDAQ:WRD)"
19795,2026-05-13 15:50,2026-05-13,NVDA,SMCI,real news,17.87,0.59,0.887,'Tip Of The Iceberg': Culper Research Targets Nvidia's Alleged China Problem - NVIDIA (NASDAQ:NVDA)
19807,2026-05-13 21:02,2026-05-13,BELFA,BELFB,real news,17.87,0.59,0.887,Bel Fuse Inc. Announces Pricing of Upsized Public Offering of Class B Common Stock
19819,2026-05-14 05:59,2026-05-14,AMZN,,real news,17.26,0.57,0.887,"Amazon Kills Rufus Chatbot, Rolls Out AI-Powered Alexa Shopping Assistant: Here's What To Know - Amazon.c"
19833,2026-05-14 09:20,2026-05-14,NVDA,,real news,17.26,0.57,0.887,Ideal Power Reports First Quarter 2026 Financial Results - Ideal Power (NASDAQ:IPWR)
19835,2026-05-14 10:22,2026-05-14,NVDA,CBRS,real news,17.26,0.57,0.887,Cerebras To Raise $5.55 Billion In Largest Nasdaq Debut Of 2026 - Cerebras Systems (NASDAQ:CBRS)
19852,2026-05-14 13:50,2026-05-14,AMZN,,real news,17.26,0.57,0.887,Why Is Fiserv Stock Gaining Thursday? - Fiserv (NASDAQ:FISV)
19857,2026-05-14 17:00,2026-05-14,GOOG,GOOGL,real news,17.26,0.57,0.887,NowVertical Signs $4M Three-Year AI and Google Cloud Agreement with Leading Latin American Fintech
19880,2026-05-15 06:02,2026-05-15,AMZN,GOOG|GOOGL,real news,18.43,0.662,0.951,Tristan Thompson Reveals How NBA Dinners Around Warriors Games Landed Him An Anthropic Investment - Amazo
19879,2026-05-15 06:19,2026-05-15,GOOG,GOOGL|META,real news,18.43,0.662,0.951,Meta's AI Chief Rejects 'Incorrect' Claims Of Mark Zuckerberg's Big-Money Talent Poaching: 'People Joined
19908,2026-05-15 16:52,2026-05-15,NVDA,,real news,18.43,0.662,0.951,"SalesCloser Deepens Conversational AI Moat with Dedicated GPU Inference Cluster, Enabling Custom Model Fine-Tuning, Agentic Workflows, and Regulated-Industry Readiness"
19911,2026-05-15 17:59,2026-05-15,NVDA,,real news,18.43,0.662,0.951,Axe Compute Inc. Reports First Quarter 2026 Financial Results and Provides Business Update
19914,2026-05-16 02:36,2026-05-15,AMZN,GOOG|GOOGL|META|MSFT,real news,18.43,0.662,0.951,"NextEra Energy, Dominion In Talks To Create $400 Billion Utility Giant As Electricity Demand Surges Amid"
19917,2026-05-16 04:09,2026-05-15,GOOG,GOOGL,real news,18.43,0.662,0.951,"OpenAI Merges ChatGPT And Codex, Taps Greg Brockman To Lead Product Strategy Ahead Of Potential IPO (UPDA"
19920,2026-05-16 04:20,2026-05-15,NVT,,real news,18.43,0.662,0.951,nVent Announces Share Repurchase Authorization
19946,2026-05-17 09:20,2026-05-15,AMAT,AMZN|CBRS|CSCO|META|MSFT|NVDA|PLTR|TSM|NOK,real news,18.43,0.662,0.951,"Consumer Tech News (May 11-15): Trump–Xi Talk Fails to Deliver Chip Deal, Elon Musk vs. OpenAI Trail & Mo"
19969,2026-05-18 03:31,2026-05-18,GOOG,GOOGL|MSFT,real news,17.82,0.633,0.984,"Bill Gates Foundation Closes Microsoft Chapter, Offloads Last $3.2 Billion Stake - Microsoft (NASDAQ:MSFT"
19980,2026-05-18 07:00,2026-05-18,IREN,,real news,17.82,0.633,0.984,IREN Acquires Awaken to Support Global Brand Growth
19983,2026-05-18 07:00,2026-05-18,IREN,,real news,17.82,0.633,0.984,IREN Acquires Awaken to Support Global Brand Growth - IREN (NASDAQ:IREN)
19999,2026-05-18 15:07,2026-05-18,AMZN,MSFT|NVDA|TSM|META|GOOGL|GOOG|KLAC|LRCX|ASML|AVGO,real news,17.82,0.633,0.984,"Dan Loeb Dumps Microsoft, Slashes Nvidia And Rail Stocks In Sweeping Q1 Portfolio Overhaul - Amazon.com ("
20004,2026-05-18 15:55,2026-05-18,GOOG,GOOGL|META,real news,17.82,0.633,0.984,"Anthropic Buys Stainless, Acquiring Startup Behind OpenAI's Developer Libraries"
20028,2026-05-19 06:09,2026-05-19,GOOG,GOOGL,real news,18.06,0.619,0.965,"What's Going On With Blackstone Stock Tuesday? - Blackstone (NYSE:BX), Alphabet (NASDAQ:GOOG), Alphabet ("
20078,2026-05-19 16:15,2026-05-19,HPQ,,real news,18.06,0.619,0.965,HP Inc. Declares Dividend - HP (NYSE:HPQ)
20074,2026-05-19 16:23,2026-05-19,KEYS,,real news,18.06,0.619,0.965,Keysight Stock Climbs On Record Q2 Earnings Beat: Details - Keysight Techs (NYSE:KEYS)
20090,2026-05-20 04:12,2026-05-20,NVDA,,real news,17.44,0.582,0.917,Alibaba Takes Aim At Nvidia With New 3X Powerful AI Chip And Next-Gen LLM Model As China Tech War Heats U
20103,2026-05-20 07:12,2026-05-20,CRWD,,real news,17.44,0.582,0.917,"CrowdStrike Expands In Germany, Boosts Falcon Platform Adoption - CrowdStrike Holdings (NASDAQ:CRWD)"
20105,2026-05-20 08:12,2026-05-20,ADI,,real news,17.44,0.582,0.917,What's Going On With Analog Devices Stock Wednesday? - Analog Devices (NASDAQ:ADI)
20146,2026-05-21 02:39,2026-05-21,AMZN,MSFT|NVDA|GOOGL|GOOG,real news,16.76,0.572,0.913,The Trillion-Dollar IPO Test: SpaceX and OpenAI Face Public Markets
20148,2026-05-21 03:00,2026-05-21,GOOG,GOOGL|MSFT|DELL,real news,16.76,0.572,0.913,Audiencerate: Riccardo Fabbri Chief Technology Officer. Al via la fase AI-driven delle piattaforme per PMI e agenzie media
20149,2026-05-21 03:00,2026-05-21,AMD,KEYS|LNVGY|NOK|SMCI,real news,16.76,0.572,0.913,Nokia launches AI networking lab to drive co-innovation with partners and accelerate next era of AI-native data center networking
20150,2026-05-21 03:00,2026-05-21,GOOG,GOOGL|MSFT,real news,16.76,0.572,0.913,Audiencerate: Riccardo Fabbri Joins as Chief Technology Officer. The AI-Driven Phase of the Platforms for SMEs and Media Agencies Begins
20159,2026-05-21 04:36,2026-05-21,INTC,NVDA,real news,16.76,0.572,0.913,NVIDIA's Next Gold Mine? Jensen Huang Sees 'Brand New' $200 Billion Opportunity In Vera CPUs - Intel (NAS
20161,2026-05-21 07:12,2026-05-21,NBIS,NVDA,real news,16.76,0.572,0.913,NVIDIA-Backed Nebius Partners With Bloom Energy For AI Cloud Expansion - Nebius Group (NASDAQ:NBIS)
20164,2026-05-21 08:18,2026-05-21,LNVGY,NOK|AMD|KEYS,real news,16.76,0.572,0.913,Nokia Targets AI Infrastructure Market With New Innovation Lab - Nokia (NYSE:NOK)
20183,2026-05-21 13:51,2026-05-21,IBM,,real news,16.76,0.572,0.913,IBM Launches America's First Quantum Foundry - IBM (NYSE:IBM)
20191,2026-05-21 16:34,2026-05-21,NVDA,,real news,16.76,0.572,0.913,"Webull Posts Q1 Revenue Beat, EPS In Line — Stock Fights Back - Webull (NASDAQ:BULL)"
20197,2026-05-21 18:00,2026-05-21,AMZN,GOOG|GOOGL|META,real news,16.76,0.572,0.913,"Samba TV Launches Project Gravity, an Independent Data Activation Platform for the Agentic Era"
20199,2026-05-21 18:44,2026-05-21,GOOG,GOOGL|MSFT,real news,16.76,0.572,0.913,Audiencerate : Riccardo Fabbri rejoint l’équipe en tant que directeur technique. Début de la phase pilotée par l’IA des plateformes pour PME et agences médias
20198,2026-05-21 18:44,2026-05-21,GOOG,GOOGL|MSFT,real news,16.76,0.572,0.913,Audiencerate: Riccardo Fabbri wird Chief Technology Officer. Die KI-gesteuerte Phase der Plattformen für KMU und Medienagenturen beginnt
20219,2026-05-22 06:56,2026-05-22,PWR,,real news,16.7,0.528,0.762,Quanta Services Announces Quarterly Cash Dividend and New $1 Billion Stock Repurchase Program - Quanta Se
20258,2026-05-22 16:16,2026-05-22,SMCI,,real news,16.7,0.528,0.762,"NANO Nuclear Eyes AI Infrastructure Role With SMCI - Nano Nuclear Energy (NASDAQ:NNE), Super Micro Comput"
20285,2026-05-23 12:50,2026-05-22,NVDA,LITE|GLW,real news,16.7,0.528,0.762,重要な発表：AGAE、東南アジアにおける希少な光ファイバーインフラのリーダー企業であるヒアルルートを買収するため株式を発行し、「光コンピューティング + 光伝送」を融合したグローバルAI光ネットワークプラットフォームへと変革、企業価値は40億米ドル (約6370億円)、基準価格1株あたり10.00米ドル (約1592円)
20310,2026-05-24 09:36,2026-05-22,GOOG,GOOGL|META|MSFT|NVDA|TSM|KEYS|ADI|NOK|IBM|CRWD,real news,16.7,0.528,0.762,"Consumer Tech News (May 18-22): Meta Cuts 8,000 Jobs, Nvidia Posts Strong Earnings & More - Apple (NASDAQ"
20383,2026-05-26 08:00,2026-05-26,MCHP,,real news,17.01,0.572,0.87,Microchip Launches 3.3 kV HV‑D3 mSiC® Power Modules to Enable Solid-State Transformers for AI Data Centers
20387,2026-05-26 09:05,2026-05-26,META,MSFT,real news,17.01,0.572,0.87,TikTok Owner ByteDance Is Reportedly Offering AI Staff A Sweet Deal As Talent War Heats Up - Alibaba Gr H
20432,2026-05-26 19:18,2026-05-26,IBM,,real news,17.01,0.572,0.87,Asset Workflows Secures Major Strategic Investment to Accelerate Growth Across Sectors and Regions
20445,2026-05-27 05:00,2026-05-27,AMD,NVDA|SMCI|TSM,real news,16.29,0.559,0.806,Jensen Huang Says Nvidia Will Pour $150 Billion A Year Into 'Booming' AI Hub Taiwan - Advanced Micro Devi
20459,2026-05-27 10:00,2026-05-27,NVDA,,real news,16.29,0.559,0.806,ResVR Launches AI-Powered Assistant to Transform How Buyers Design and Purchase Homes
20480,2026-05-27 15:21,2026-05-27,AVGO,,real news,16.29,0.559,0.806,What's Going On With Broadcom Stock Wednesday? - Broadcom (NASDAQ:AVGO)
20482,2026-05-27 16:20,2026-05-27,MRVL,,real news,16.29,0.559,0.806,Marvell Shares Climb After Q1 Results Beat Estimates: Details - Marvell Technology (NASDAQ:MRVL)
20484,2026-05-27 16:31,2026-05-27,SNPS,,real news,16.29,0.559,0.806,Synopsys Stock Slips Despite Q2 Earnings Beat - Synopsys (NASDAQ:SNPS)
